Statement,Label,num_label
"
""Faculty salaries at UW System institutions have now fallen more than 18 percent below the national average.""
",TRUE,1
"
Says Virginia is the biggest state that does not have a major league sports team.  
 
",TRUE,1
"
""[T]he Georgia Dome has returned $10 billion in economic impact to the state of Georgia.""
",FALSE,0
"
Northern Virginia is the most ""heavily trafficked place in the country.""
",TRUE,1
"
Says Texas economy is about 30 percent larger than Australia’s.
",FALSE,0
"
""If lawmakers fail to avert the fiscal cliff, 18 percent of the federal money that is sent to the states will be eliminated.""
",FALSE,0
"
Says the Senate will have a record number of female senators in 2013.
 
",TRUE,1
"
Says the Portland Children’s Levy holds its ""administrative expenses to less than 5 percent.""
",TRUE,1
"
Says Texas has the 15th largest economy in the world.
",TRUE,1
"""This week the House of Representatives voted to remove the word ‘lunatic’ from federal law.""
",TRUE,1
"
Says budget savings by reducing pay and benefits for federal employees total $103 billion over 10 years -- more than $50,000 per worker.
",TRUE,1
"
""Scott Walker has even removed the 250,000 jobs promise from his website.""
",FALSE,0
"
""In the last 15 years, we've witnessed a dramatic expansion in the jailing of immigrants, from about 70,000 people detained annually to about 400,000.""
",TRUE,1
"
""If the House of Representatives fails to extend the middle-class tax cuts, 400,000 middle-class Rhode Island families will see their federal income taxes increase.""
",FALSE,0
"
Says, ""In the last four years we’ve cut $36 million in ongoing revenue.""
",FALSE,0
"
""Fourteen million Americans' mortgages are greater than the value of their homes.""
",TRUE,1
"
Agriculture ""is the strongest industry in Ohio.""
",TRUE,1
"
""In 2008, tourism brought in $38 billion dollars and supported more than 300,000 jobs in the state of New Jersey.""
",TRUE,1
"
""The five economic indicators that the federal government tracks - for the first time since August 2006 - were positive this October.""
",TRUE,1
"
""A man using bath salts reported that raccoons had set fire inside his home and stolen his cell phone.""
",TRUE,1
"
Says food stamp growth, while high, lagged the rise in unemployment.
",TRUE,1
"
Public employees receive ""something like 25 percent of the paychecks that are issued in Rhode Island.""
",FALSE,0
"
Says that in 2011, Oregon had ""the second fastest growing economy in the nation.""
",TRUE,1
"
Says he has never voted for raising taxes.
",TRUE,1
"
""National studies are already showing the negative effects that the health care law is having on businesses and our economy. Businesses across the country are raising their prices … (or) cutting jobs as a result of the added cost.""
",FALSE,0
"
""Our race was the closest U.S. Senate race in Ohio in 36 years -- when Howard Metzenbaum defeated Robert Taft in 1976.""
",TRUE,1
"""We have more people working in clean and green energy than in oil and gas in this country.""
 
",TRUE,1
"
Says that in the 1985 election former Gov. Tom Kean had ""the largest winning margin for a gubernatorial candidate in Jersey history.""
",TRUE,1
"
""In the past year alone, Ohio businesses have created more jobs than almost every other state in the country.""
",TRUE,1
"
Says veterans’ disability claims backlog doubled in Obama’s first term.
",TRUE,1
"Operating a health care exchange would be ""illegal"" in Georgia and some states because of legislation passed in those states.
",FALSE,0
"""There is no evidence that poor people abuse drugs more frequently than any other socio-economic group.""
 
",FALSE,0
"
The ""error rates"" for the Fulton County elections department are ""well below the average.""
",FALSE,0
"
Says Delta Air Lines has ""once again broken a promise they made to me and to the people of Memphis.""
",TRUE,1
"
Says she is ""entering in the most diverse class ever,"" of U.S. Representatives
",TRUE,1
"
Says Fran DeWine’s made-from-scratch dinner rolls are a delicious favorite in a traditional Thanksgiving dinner.
",TRUE,1
"
Says about 25 Texas cities and 39 states have banned texting while driving.
",TRUE,1
"
""Wisconsin is the only state that allows parents or guardians to purchase alcohol for their children – regardless of whether that child is seven or 20 years old – at bars and restaurants.""
",FALSE,0
"
""Mitt Romney received exactly zero votes in at least 12 Cuyahoga County precincts.""
",TRUE,1
"
A precinct in the Allen West-Patrick Murphy recount has ""7 registered voters in Guatemalan community and the tally showed 900 voted!!!!!""
",FALSE,0
"""More Tennesseans have hunting and fishing licenses than vote.""
",FALSE,0
"
Three thousand felons voted in Rhode Island in 2008.
",TRUE,1
"
Says the Multnomah County Library system ""is the second busiest in the nation.""
",TRUE,1
"
Barack Obama is ""only the second Democrat in the last 75 years to win Ohio twice with more than 50 percent of the vote.""
",TRUE,1
"
Says that with President Obama's re-election, state and federal income tax rates for some taxpayers will rise ""to roughly 65 percent.""
",FALSE,0
"
Budget analysts say the looming tax hikes and spending cuts would  ""take us into a recession and kill jobs.""
",TRUE,1
"
Says the state of Texas rates as ""unacceptable"" almost 500 of the state's 8,000 public schools.
",TRUE,1
"
""Sixty percent of New Jersey doctors do not accept Medicaid patients.""
",TRUE,1
"
Says a poll shows that ""without a name attached, Democrats are just one point behind"" Gov. John Kasich.
",TRUE,1
"
""Clayton County offers the lowest operating millage rate in Metro Atlanta.""
",FALSE,0
"
""Wisconsin still ranks first among the 50 states in manufacturing jobs per capita.""
 
",TRUE,1
"
Says Tennessee’s higher education funding model ""is 100 percent outcomes-based"" and ""we are already seeing this model changing the way our postsecondary institutions do business.""
",TRUE,1
"
""We have more hospitals that are children’s hospitals than any other state in the union."" 
",FALSE,0
"
Says that ""Tennessee law requires that schools receive half of proceeds -- $31 million per year"" -- from a half-cent increase in the Shelby County sales tax.
",TRUE,1
"
Says during George W. Bush’s administration ""we were losing millions of jobs per month,"" while under Barack Obama we have ""three years of gaining hundreds of thousands of jobs per month.""
",FALSE,0
"
Says Connie Mack ""wrote a letter to the Department of Transportation in order to get $29 million in stimulus for his congressional district.""
",TRUE,1
"Says ""Romney supported a law that could have made most common forms of birth control illegal.""
",FALSE,0
"
""The Ryan budget gets rid of Medicare in 10 years and turns it into a voucher program.""
",FALSE,0
"
""Bill Nelson actually voted in favor of higher taxes 272 times.""
",FALSE,0
"Says that Sherrod Brown is an ""Obama rubber stamp"" for ""supporting the job-killing cap and trade plan.""
",FALSE,0
"
""There is no war on coal. Period. There are more coal jobs and more coal produced in Ohio than there were five years ago, in spite of the talking points and the yard signs.""
",TRUE,1
"
Says she voted against the Medicare Part D prescription drug program ""because it was unfunded.""
",FALSE,0
"
""The truth is David Cicilline voted for tougher laws against child abusers, domestic abusers and abusers of the elderly.""
",TRUE,1
"Sherrod Brown ""voted six times to raise his own pay.""
",FALSE,0
"
""New Jersey is the only state in the union that spent less on higher education than it did at the beginning of the decade.""
",FALSE,0
"
Says that ""when Congressman (Steve) Cohen took office in 2007, the unemployment rate was at 4.8 percent. The unemployment rate in Shelby County has reached 9.7 percent.""
",FALSE,0
"
Says Multnomah County libraries ""are open 44 hours per week … the lowest of any library in the four-county region.""
",TRUE,1
"
Says ""the typical homeowner will pay $4 more per month"" if library district passes.
",TRUE,1
"
Says U.S. Senate rival Tommy Thompson ran Medicare ""into the ground"" and ""nine years closer to bankruptcy.""
",FALSE,0
"
""One industry in America has increased its employment base in the last four years by 176,000 people: the United States government.""
",TRUE,1
"
Says GM used taxpayer dollars to prop up operations in China.
",FALSE,0
"
Says Gov. John  Kasich incorrectly claimed Ohio’s economy was 38th in the nation when he took office. ""We were sixth in the nation in terms of economic job growth.""
",FALSE,0
"
""Connecticut's take on slot machines is 25 cents on the dollar. And the state's take on table games:  zero.""
",TRUE,1
"
Says U.S. Senate candidate Tommy Thompson supports a plan for ""privatizing Social Security.""
",FALSE,0
"
Says Mitt Romney wants to add $2 trillion to defense budget that the military hasn’t asked for.
",TRUE,1
"
Says Jim Renacci ""opposed increasing combat bonuses for our troops.""
",FALSE,0
"Virginia’s educational level among whites is higher than Georgia’s.
",TRUE,1
"
""Jim Renacci tried to avoid paying taxes on nearly $14 million that he made.""
",TRUE,1
"
""The poverty rate amongst women is the worst it’s been in 17 years and the extreme poverty rate is the worst it’s ever been.""
",TRUE,1
"
""There are more oil rigs in operation in the United States than the rest of the world combined.""
",FALSE,0
"Says House Democrats ""voted to use your tax dollars for abortions"" by voting against bill defunding Planned Parenthood.
",FALSE,0
"
Says Barack Obama ""said when he was running for office four years ago that he would halve the annual deficit by the end of his first term. That simply has not happened.""
",TRUE,1
"
Says Tammy Baldwin ""voted to gut Medicare for seniors.""
",FALSE,0
"""While I was mayor of the city of Providence we had the lowest crime rate in 30 years.""
",TRUE,1
"
""I’ve got a 94 percent"" career voting record in Congress while Bill Nelson has ""a 92 percent voting record.""
",TRUE,1
"
As a Member of Congress, Chris Murphy ""was raking in $1 million in salary.""
",FALSE,0
"
Says fewer than 30 percent of Texas college students graduate in four years and only 58 percent graduate within six years.
",TRUE,1
"
""Regulations have quadrupled. The rate of regulations quadrupled under this president.""
",FALSE,0
"
Says Rep. Jon Runyan ""voted to redefine rape.""
",FALSE,0
"
Massachusetts Sen. Scott Brown shows someone can be bipartisan in Congress because he ""votes about 66 percent with his own party.""
",TRUE,1
"
""Bill Nelson voted for higher taxes 150 times.""
",FALSE,0
"Says Mitt Romney suggested that ""employers should be able to make the decision as to whether or not a woman gets contraception through her insurance coverage.""
",TRUE,1
"
Sherrod Brown ""failed to pay his own taxes three separate times.""
",TRUE,1
"
Says Mitt Romney ""called the Arizona law a model for the nation.""
",FALSE,0
"
When Mitt Romney was governor of Massachusetts, he ""stood in front of a coal plant and pointed at it and said, ‘This plant kills.’""
",TRUE,1
"
Says Obama broke his promise to offer a comprehensive immigration bill in his first year.
",TRUE,1
"
Says ""as Co-Chair of the Joint Ways & Means Committee, I secured the key piece of funding for"" the Portland-Milwaukie Light Rail project bridge.""
",TRUE,1
"
Says ""when I voted against [an increase in the minimum wage], it was in the 80s.""
",FALSE,0
"
"" … if the Agreement goes into effect, the millions of Mexican citizens who will become eligible for Social Security benefits may have a far stronger claim to benefits and protection against cuts than U.S. citizens!""
",FALSE,0
"
Signs letter saying Consumer Product Safety Commission is acting ""without consultation or input from the company"" to stop the sale of Buckyballs.
",FALSE,0
"
Signs letter saying Consumer Product Safety Commission is acting ""without consultation or input from the company"" to stop the sale of Buckyballs.
",FALSE,0
"
""David Cicilline was the state representative who opposed tough mandatory sentences for those convicted of domestic violence  and child abuse.""
",TRUE,1
"
Says the U.S. Senate has passed ""a budget"" over the last three years ""called the Budget Control Act.""
",FALSE,0
"
""Tennessee students now cover about 67 percent of the cost of their education at public universities, and some 60 percent at community colleges.""
",TRUE,1
"
""There's not one Democrat who endorses"" the Romney-Ryan Medicare plan.
",TRUE,1
"
Says Obama was in New York City the same day as Israeli Prime Minister Benjamin Netanyahu but went on a TV show instead of meeting with him.
",FALSE,0
"
A member of the redistricting commission proposed in Issue 2 ""could accept a bribe from somebody"" and ""couldn’t be removed from this commission.""
",FALSE,0
"
""Repealing and replacing Obamacare – that’s going to save $1 trillion over a 10-year period.""
",FALSE,0
"
Says Tammy Baldwin supports a law ""in which government will take over your decisions on medicine, on doctors and on hospitals.""
",FALSE,0
"
Gov. Nathan Deal ""has taken at least $15,600 from the (Koch brothers), their businesses, and their employees.""
",FALSE,0
" ""Congressman Cicilline, when he was the mayor of Providence, espoused a sanctuary city.""
",FALSE,0
"
The federal tax code has ""loopholes that are giving incentives for companies that are shipping jobs overseas.""
",TRUE,1
"
""When (Joe Kyrillos) had an opportunity to vote for women in terms of their health care, not once, not twice, but six times, he voted against women’s health care in our state.""
",TRUE,1
"
""All legislative mail, from the content to the timing, is approved by the speaker's office.""
",FALSE,0
"
Says Tennessee is providing ""millions of dollars"" to virtual school company for ""results at the bottom of the bottom.""
",TRUE,1
"
Says she is a registered nurse.
",FALSE,0
"
""In one year, (President Obama) provided $90 billion in breaks to the green energy world … into solar and wind, to Solyndra and Fisker and Tesla and Ener1.""
",FALSE,0
"Says President Obama has ""doubled"" the deficit.
",FALSE,0
"
""Carol Shea-Porter … wants to increase taxes on small business and job creators.""
",FALSE,0
"
Says ""Portland has higher standards than feds on allowed police use of force.""
",TRUE,1
"
Says Romney wants to add $2 trillion to the defense budget that the military hasn’t asked for.
",TRUE,1
"
Says U.S. Senate opponent Tammy Baldwin supported a federal budget ""that spent trillions -- not billions, trillions -- more money than the Obama budget.""
",FALSE,0
"
""Under Gov. Romney's definition ... Donald Trump is a small business.""
",FALSE,0
"
Because of Obamacare, ""over the last two years, health care premiums have gone up -- it's true -- but they've gone up slower than any time in the last 50 years.""
",FALSE,0
"
Says Obama promised to cut the deficit in half.
",TRUE,1
"
""Right now, the (Congressional Budget Office) says up to 20 million people will lose their insurance as Obamacare goes into effect next year.""
",FALSE,0
"
Says Ohio's Issue 2 will create a redistricting commission that will ""have a blank check to spend our money.""
",FALSE,0
"Rhode Island’s voter identification law was pushed by ""a black Democrat in the House, a black Democrat in the Senate. That's a fact.""
",TRUE,1
"""One of the first states in the union to pass a voter ID bill was Rhode Island, 85 percent Democratic legislature.""
",FALSE,0
"
Says the ""public option"" considered in the health care law backed by U.S. Senate candidate Tammy Baldwin was ""wildly unpopular.""
 
",FALSE,0
"
""In every state, women are paid less than men.""
",TRUE,1
"
Says 7,000 millionaires ""gamed the system to pay no income taxes.""
",FALSE,0
"
""The Doherty Campaign, unlike the Cicilline Campaign, is funded mostly by individual donors -- not the big PACs that Cicilline relies on.""
",FALSE,0
"
""We haven’t passed a budget in more than three years and not a single appropriations bill has been brought to the floor this year.""
",TRUE,1
"
""Over the last four years, the deficit has gone up, but 90 percent of that is as a consequence of"" President George W. Bush’s policies and the recession.
",FALSE,0
"Says Obama is only president in history who has deliberately removed the words ""endowed by their Creator"" when referring to the Declaration of Independence.
",FALSE,0
"
""We have more people working in the state of New Jersey today than we've ever had in our history.""
",FALSE,0
"
""Barack Hussein Obama will ... force Christian schools to hire non-Christian teachers.""
",FALSE,0
"
Josh Mandel ""is lying about his own record. The rating of Ohio's investment fund has NOT improved.""
",FALSE,0
"
Says that ""you can’t destroy the guns purchased in a (gun) buyback program as the city (of Memphis) wants to do.""
",FALSE,0
"Texas is ""the state that has now gone the longest without electing a Democrat statewide.""
",TRUE,1
"
A poll conducted in Egypt revealed that 80 percent of Egyptians oppose receiving foreign aid from the United States.
",TRUE,1
"
Says Barack Obama has added $16 trillion to the national debt.
",FALSE,0
"
""Bill Nelson voted for a ban on millions of commonly owned firearms, which included many popular hunting and target rifles.""
",FALSE,0
"
""The truth is, Planned Parenthood does not provide mammograms. Planned Parenthood refers women to mammography providers, serving as the middlewoman, if you will.""
",TRUE,1
"
""Fast and Furious"" began under the Bush administration.
",FALSE,0
"
Says ""the governor is going around the state talking about [how] we should fund an income tax cut"" that benefits higher income earners and not lower income earners
",FALSE,0
"
""Tim Kaine announced he wants to raise taxes on everyone.""
",FALSE,0
"Says that in the U.S. House of Representatives ""we’ve had bipartisan support for the repeal of Obamacare … for getting rid of cap and trade … for building the Keystone Pipeline.""
",TRUE,1
"
U.S. House opponent Paul Ryan supports ""cutting funding for veterans by 24 percent.""
",FALSE,0
"
Says the ""number-one source"" of illegal immigration ""is people legally coming to the United States on a tourist visa or a student visa and then disappearing into the population and never being heard from again.""
",FALSE,0
"
Says U.S. Senate candidate Tommy Thompson ""admitted"" that Washington, D.C., ""changed"" him into an insider selling his influence to make millions from powerful special interests.
",FALSE,0
"
Says ""if we do nothing and continue to let Obamacare siphon off that $700 billion dollars off the top of it, Medicare goes away in less than 10 years -- certain accounts of it -- and it just falls apart at the seams.""
",FALSE,0
"
""The president went on a stimulus-fueled spending binge that stuck every American man, woman and child with a $50,000 share of this $16 trillion debt.""
",FALSE,0
"
The ""48, 49 percent"" that supports President Barack Obama are ""people who pay no income tax.""
",FALSE,0
"
""Forty-seven percent of Americans pay no income tax.""
",TRUE,1
"
David Cicilline is ""the 5th most liberal person in the House of Representatives.""
",FALSE,0
"
Says Republican U.S. Rep. Sean Duffy ""voted against paying our soldiers"" and ""against increasing combat pay"" while voting ""to protect his own pay.""
",FALSE,0
"
The reason 29 states no longer have a death tax ""is that the tax damaged their economic competitiveness.""
",FALSE,0
"
Says ""if current trends continue, by 2040, one out of three Texas workers will not have a high school diploma.""
 
",TRUE,1
"
The U.S. unemployment rate has remained above 8 percent for 43 consecutive months, the longest stretch since the Great Depression.
",TRUE,1
" 
""In Cuyahoga County ... 56 percent of weekend voters in 2008 were African American while adult African Americans comprise 28 percent of the county population.""
",TRUE,1
"
""We just don't want to get to be like Louisiana, where you have drive-up daiquiri shops.""
",TRUE,1
"
Ann Kuster ""supports the government takeover of healthcare, which robs Medicare of over $700 billion.""
",FALSE,0
"
Says President Barack Obama ""built this $16 trillion debt.""
",FALSE,0
"
""The Senate has not passed a budget in more than three years, not a good budget, not a bad budget, no budget.""
",TRUE,1
"
Says that if Texas, California and New York all voted for Democratic presidential nominees, ""it would be mathematically impossible for Republicans to elect a president.""
",FALSE,0
"
""$16 trillion (the national debt) in $1 bills would cover the entire state of Ohio nearly 1.5 times.""
",TRUE,1
"
On new dollar coins, ""'In God We Trust' is gone!""
",FALSE,0
"
The Obama administration is allowing state waivers from welfare work requirements ""only if they had a credible plan to increase employment by 20 percent.""
",TRUE,1
"
Wayne Powell has a ""stated position of having no objection to taking `In God We Trust"" off of U.S. currency.""
",TRUE,1
"
Says the Republican Party platform says ""pull back even more of the rules on campaign finance reform, get rid of McCain-Feingold"" while the Democratic Party platform says ""we want to find a way to put more fair rules on campaign finance reform.""
",TRUE,1
"
Says Charlie Bass forfeits right to equal cost for TV ads under FCC rules
",FALSE,0
"
Says ""under Oregon law, girls from 15 years of age and up are given complete control over whether to be sterilized or not.""
",FALSE,0
"
The ""Health Care Compact bill would end Medicare's guaranteed benefit for Tennessee's Medicare recipients and shift management of the federal health care plan to the state's TennCare program.""
",FALSE,0
"
""After a decade of decline, this country created over half a million manufacturing jobs in the last two and a half years.""
",TRUE,1
"
When Social Security, Medicare and Medicaid were created, ""Republicans stood on the sidelines""
",FALSE,0
"
Under President Barack Obama’s leadership, ""since June 2009, (the auto) industry has added a quarter of a million jobs.""
",TRUE,1
"
Says U.S. Rep. Paul Ryan attacked the president for ""the same amount of Medicare savings that (Ryan) had in his own budget.""
",TRUE,1
"
""We have more scientists and engineers per square mile than anywhere in the world.""
",TRUE,1
"""Since 1961 … our private economy has produced 66 million private-sector jobs. So what's the jobs score? Republicans 24 million, Democrats 42 (million).""
",TRUE,1
"
When it comes to jobless workers, ""Mitt Romney says he likes to fire people.""
",FALSE,0
" 
Says Bruce Springsteen played in 1975 at Seton Hall University in South Orange at Walsh gym.
",TRUE,1
"
Says Mitt Romney told university students in Ohio that to start a business, they should ""borrow money if you have to from your parents.""
 
",TRUE,1
"
""We will spend $100 billion in Afghanistan this year, fixing roads, building bridges, training police officers, and more, [and] cutting the same things in our own country.""
",FALSE,0
"
Says Milken Institute rated San Antonio as nation’s top-performing local economy.
",TRUE,1
"""The first (state) budget that came out of our Republican leadership slashed funding to Planned Parenthood...It resulted in the reduction of hours, the elimination of days, elimination of access to women in my city and all over my state.""
",TRUE,1
"
In 2008, Charlie Crist ‘""applauded the pick of Sarah Palin and said she would do ‘a great job.’""
",TRUE,1
"The GOP platform that seeks further limits on abortion and is silent on an exception for rape ""has been there for more than 30 years.""
",TRUE,1
"
Federal law adopted ""under Tommy Thompson's watch"" prohibits the government from negotiating for ""better prices"" on prescription drugs for senior citizens
",TRUE,1
"Says Chris Christie was the ""first governor in America to endorse"" Mitt Romney.
",FALSE,0
"
Says Gov. Chris Christie has embarked on a tour to ""demand that New Jersey’s Democratic legislature approve an immediate tax cut that would disproportionately benefit the wealthiest.""
",FALSE,0
"
Says a federal judge ""sanctions Tennessee ‘birther’ lawyer … for bringing a frivolous lawsuit.""
",TRUE,1
"
At Bain Capital, ""we helped start an early childhood learning company called Bright Horizons that First Lady Michelle Obama rightly praised.""
",TRUE,1
"
In his first TV interview as president, Obama said we ""should talk to Iran.""
",TRUE,1
"
Clackamas County Commissioners ""approved a re-negotiated agreement to lower the county’s contribution to TriMet’s Portland-Milwaukie Light Rail project to $19.9 million from $25 million.""
",FALSE,0
"
Says Connie Mack IV co-sponsored a bill to ""take a third of the Social Security Trust Fund ... give it in individual accounts to the senior citizens, who then were to invest it in the stock market.""
",FALSE,0
"Says the national health care law puts federal ""bureaucrats between an American citizen and her doctor.""
",FALSE,0
"
Says that as Providence’s mayor, David Cicilline said the city had a ""world-class … school system. Not only did Providence not have a world-class school system but as measured, was amongst the last school system in the entire country.""
",FALSE,0
"
Says President Barack Obama broke his promise to keep a Wisconsin GM plant from closing.
",FALSE,0
"
Barack Obama has ""never even worked in business.""
",FALSE,0
"
Says women care most about jobs and the economy
",TRUE,1
"
When his grandfather arrived in the United States, ""there were no government benefits for immigrants.""
",FALSE,0
"
Says most Texas schools spend 45 out of 180 school days in mandated testing.
",FALSE,0
"
""A report just came out that if we continue with President Obama's policies, we're looking at over 9 percent unemployment next year in the fourth quarter.""
",FALSE,0
"Claims Ohio Gov. John Kasich says climate change is a problem.
",TRUE,1
"
""Household income in America has gone down for families an average of $4,000 in the last four years"" while it "" went up $5,000"" under Mitt Romney when he was governor of Massachusetts
 
",FALSE,0
"
""If you look at the number of illegal immigrants coming into the country, it is net zero. It's been that way now for almost two years.""
",TRUE,1
"
Says Republicans supported legislation on early voting and in-person voting in 2005.
",TRUE,1
"
Mitt Romney ""gave away his father's inheritance.""
",TRUE,1
"
In the past 27 months, President Barack Obama has created more private-sector jobs than ""in the Reagan recovery.""
",FALSE,0
"
""Half the kids coming out of college this year … can't find a job, or a job that's consistent with a college degree.""
",TRUE,1
"
Says the top 20 percent of income earners pay nearly 70 percent of all federal taxes.
",TRUE,1
"
""This year, Eric Cantor has received more money from oil companies than any other member of Congress.""
",FALSE,0
"
""In 2008, candidate Barack Obama attacked John McCain for proposing cuts to Medicare.""
",TRUE,1
"
Initial efforts to strip airport contractors of their special diversity status ""has no effect"" on the contracts or the city’s diversity goals.
",TRUE,1
"
""Mitt Romney says class sizes don’t matter.""
",TRUE,1
"
Says 88 Texas constables have died in the line of duty.
",TRUE,1
"
The Obama administration ""leaked information, deliberately or otherwise, that led to the identification of the Pakistani doctor that helped us in achieving our goals and killing bin Laden.""
",FALSE,0
"
Says Congressmen Paul Ryan and Todd Akin co-sponsored legislation ""to limit federal funding for abortion to victims of ‘forcible rape.’""
",TRUE,1
"
""Clayton County Public Schools recently achieved a milestone that has eluded other
metropolitan districts across the state"" by meeting federal guidelines for having a highly qualified staff.
",TRUE,1
"
Says an appointed board created under Obamacare ""will have the ability to come between you and your doctor in determining the best treatment options for you!""     
 
",FALSE,0
"Says House Republicans spent $50 million on 33 votes to repeal Obamacare.
",FALSE,0
"
Says Bill Nelson ""voted to raise our taxes 150 times.""
",FALSE,0
"
Says under Wisconsin law, he cannot remove his name from the ballot for re-election to Congress.
",TRUE,1
"
""From a standpoint of the county government, neither school system has received an increase in funding over the past six years.""
",TRUE,1
"
""Austin is the largest city in the U.S. or Texas with no geographic representation"" on its city council.
",TRUE,1
"
""13,000 Floridians are able to vote -- but their governor won't tell them.""
",FALSE,0
"
Says President Obama said of the national debt, ""If I don't have this done in three years, then there's going to be a one-term proposition.""
",FALSE,0
"
Says Paul Ryan's budget relies on the same $700 billion in savings from Medicare that Mitt Romney and other Republicans have been attacking Democrats about.
",TRUE,1
"Says ""a Republican hasn't won [an election] for a presidency in New Jersey since 1988.""
",TRUE,1
"
""(Brendan) Doherty wants to raise the eligibility age for Social Security benefits for anyone born after 1960, with no regard for the challenges it would cause for people working in physically demanding occupations.""
",FALSE,0
"
Florida has ""more concealed weapons permits than any other state.""
",TRUE,1
"
Says Mitt Romney ""wants to end tax credits for wind producers.""
",TRUE,1
"
Says U.S. Rep. Martin Heinrich ""spent a trillion of our tax dollars on a stimulus for failed companies here and jobs overseas.""
",FALSE,0
"""Mitt Romney is the first major party candidate for president of the United States in modern times not to release at least 12 years of tax returns.""
",FALSE,0
"
Says state Senate candidate Aaron Bean voted to give health care subsidies to illegal immigrants.
",FALSE,0
"
""We actually made history in 2010. We came the closest in 24 years to defeating Frank Pallone.""
",FALSE,0
"
The Obama administration is ""unwinding our nation’s welfare-to-work requirements.""
",FALSE,0
"
Georgia spends fewer tourism advertising dollars than any other state in the South.
",TRUE,1
"
""I didn’t try to push"" a bill to reduce lottery scholarship proceeds for students.
",FALSE,0
"
Says library district would come ""at no direct cost to the city budget.""
",FALSE,0
"
Says Ron Saunders ""made the choice to stand with Rick Scott"" on expanding school vouchers, restricting scholarships and giving tax breaks to the wealthy.
",FALSE,0
"
Says Tommy Thompson favors Obama's health care mandate, was publicly thanked by Obama for health reform support and that Thompson ""says we can't repeal 'Obamacare.'""
",FALSE,0
"
 ""I have voted every year in Wisconsin.""
",FALSE,0
"
A United Nations arms treaty would ""almost certainly force"" the U.S. to ""create an international gun registry, setting the stage for full-scale gun confiscation.""
",FALSE,0
"
""Gov. Romney himself, with 28 other Republican governors, supported policies that would have eliminated the time limits in the welfare reform law and allowed people to stay on welfare forever.""
",FALSE,0
"
Says Mitt Romney and Bain Capital are to blame in a woman’s premature death when they closed the plant where her husband worked.
",FALSE,0
"
In June 2012 ""we actually had more people go on Social Security Disability [85,000] ... than the 80,000 jobs that were created.""
",TRUE,1
"Says Mitt Romney opposes requiring employers to cover contraception and would eliminate funding for Planned Parenthood.
",TRUE,1
"
Says he never voted for a ""tax increase.""
",FALSE,0
"""Ninety percent of the topsoil has inadequate moisture to grow crops.""
",TRUE,1
"
""As president, Barack Obama has never visited Israel.""
",TRUE,1
"
Says Georgia ranks ""near the bottom in per capita transportation spending.""
",TRUE,1
"
President Obama’s lawsuit claims it is unconstitutional for Ohio to allow servicemen and women extended early voting privileges during the state’s early voting period.
",FALSE,0
"
Says that President Obama said that ""Small Businesses Succeed Because of Government.""
",FALSE,0
"
Says ""About 7 in 10 of Oregon’s inmates are in prison for violent crimes and serious sex offenses.""
",TRUE,1
"
Tim Kaine, as governor, proposed tax increases on people earning ""as little as $17,000.""
",TRUE,1
"
In 2010, Betty Sutton ""voted to destroy Medicare.""
",FALSE,0
"
""There are close to 900,000 unemployed veterans in America right now.""
",TRUE,1
"Says 1 in 7 American families is on food stamps.
",TRUE,1
"
""The judicial system is the most underfunded in this state, able to only pay 52 percent of its obligations. Meanwhile, judges get some of the richest pensions of all public employees.""
",TRUE,1
"
The Congressional Budget Office ""has already doubled its estimate for the cost (of Obamacare) so far from roughly $800 billion to $1.7 trillion.""
",FALSE,0
"
Says Milken Institute rated San Antonio as nation’s top-performing local economy.
",TRUE,1
"
Says under federal law ""we do not have any limitation on the number of guns and bullets we can buy.""
",TRUE,1
"
""The president's first major foreign policy speech in Cairo was to apologize for our country.""
",FALSE,0
"""Today the Walton family of Walmart own more wealth than the bottom 40 percent of America.""
",TRUE,1
"
FCAT tests ""account for less than 1 percent of the instructional time provided during the year.""
 
",FALSE,0
"
""Donna Shalala left me with 12 million doses"" of smallpox vaccine and ""I created enough"" to vaccinate ""every man, woman and child against smallpox in America.""
",TRUE,1
"
""What I look at every month is how many more New Jerseyans are back to work. You have another 9,900 last month that are back to work and over almost 90,000 that are back to work now since I became governor.""
",FALSE,0
"
A study showed that President Barack Obama’s health-care reforms will ""devastate Wisconsin"" by pushing people off employer-sponsored insurance, driving up premiums, increasing dependency and making 122,000 people ineligible for Medicaid.
",FALSE,0
"
Says Democrats racked up a $1 billion state deficit, while Republicans under Bill O'Brien balanced the budget.
",FALSE,0
"
Says U.S. is giving seven Alaskan islands to Russia.
",FALSE,0
"
""Diane Black voted to fund Obamacare.""
",FALSE,0
"
""I ended up my time as governor with a general fund budget that was smaller than the one I started with.""
",TRUE,1
"Says he has seen Border Patrol signs near the Mexico border in English, Spanish and Chinese.
",TRUE,1
"
President Obama was saying success ""is the result of government,"" not ""hard-working people,"" when he said, ""If you've got a business, you didn't build that. Somebody else made that happen.""
",FALSE,0
"
Twenty two years ago, when he was running for governor, Bill Nelson missed 56 percent of his votes in the U.S. House.
",TRUE,1
"
The new 21st State Senate district was ""created in secret for Van Wanggaard. It was drawn within half a block of his house.""
",TRUE,1
"
""We created as many jobs in the first six months of this year as we did in all of 2011 and 2011 was the best single year for private-sector job growth since the year 2000.""
",TRUE,1
"
""Obamacare"" is the ""biggest tax increase in American history.""
",FALSE,0
